frequency,word,skip1,skip2
26,stars,vvz,22
26,stain,vvb,18
26,sport,nn1-vvb,25
26,spear,nn1-np0,14
26,spark,np0,18
26,sonic,np0,7
26,soars,nn2-vvz,21
26,sloan,nn1-np0,19
26,skill,vvb,25
26,shutt,np0,14
26,shied,vvn,25
26,sheen,nn1-np0,15
26,semai,aj0,1
26,scuba,nn1-np0,9
26,scent,vvi,26
26,scaly,aj0-av0,22
26,sayer,nn1-np0,15
26,sawed,vvd,23
26,sacha,np0,14
26,saarc,nn1-np0,9
26,ruled,aj0-vvd,23
26,rubin,nn1-np0,23
26,route,vvi,22
26,rizzo,nn1-np0,12
26,riffs,nn2,14
26,rican,aj0-nn1,16
26,ribas,np0,6
26,reims,nn2,10
26,raped,aj0-vvd,22
26,ranks,vvz,25
26,putts,nn2-vvz,18
26,pupil,np0,12
26,pryce,np0,16
26,potty,nn1,22
26,piled,aj0-vvd,26
26,petit,nn1-vvb,21
26,pales,nn2-vvz,26
26,palau,np0,10
26,owers,np0,9
26,orbit,vvi,18
26,olney,np0,15
26,oliva,np0,8
26,ochre,aj0,23
26,nooty,nn1-np0,1
26,nirex,np0,13
26,neagh,nn1-np0,9
26,nadir,np0,15
26,nacab,np0,5
26,muted,aj0-vvn,25
26,music,np0,13
26,multi,aj0-nn1,16
26,mules,nn2-vvz,18
26,mousy,aj0-nn1,12
26,mousa,np0,7
26,motel,np0,18
26,moose,nn1-np0,11
26,monde,nn1-np0,13
26,monde,nn1,21
26,meted,vvn,26
26,mckoy,np0,7
26,mater,nn1,17
26,maser,nn1,5
26,maori,aj0,12
26,mangy,aj0,25
26,maman,nn1,10
26,lurex,nn1,16
26,luiza,np0,3
26,lotta,nn1-np0,2
26,loopy,aj0,22
26,liszt,np0,10
26,letty,nn1-np0,3
26,leary,nn1-np0,10
26,layby,nn1,20
26,knelt,vvn,24
26,keyed,vvd,22
26,kells,np0,14
26,jowls,nn2,25
26,joked,vvn,26
26,janis,nn1-np0,15
26,jabir,nn1,13
26,irony,nn1-np0,23
26,ilott,np0,13
26,hynes,np0,16
26,hussy,nn1,19
26,hoeth,np0,1
26,hlcas,np0,3
26,herms,np0,1
26,henna,nn1,15
26,heinz,nn1-np0,20
26,hearn,np0,19
26,harry,vvb,22
26,harps,nn2,20
26,gyula,np0,17
26,guppy,nn1-np0,9
26,grout,nn1,11
26,gouge,nn1,5
26,gorby,np0,17
26,goode,vvb,6
26,godoy,nn1-np0,8
26,glass,np0,9
26,glare,nn1-vvb,24
26,ghosh,np0,4
26,gaius,np0,4
26,freed,aj0,24
26,fraud,vvi,25
26,fraud,vvb,25
26,fodor,nn1-np0,7
26,fixes,nn2-vvz,25
26,filed,aj0,20
26,exude,vvb,26
26,exert,nn1-vvb,25
26,erith,np0,13
26,enact,vvb,20
26,drunk,aj0-vvd,24
26,dnase,nn1-vvb,7
26,dicke,np0,4
26,deems,np0,1
26,cures,vvz,25
26,croce,np0,14
26,craze,nn1-vvb,20
26,crane,nn1-np0,19
26,cowen,np0,20
26,cooks,np0,10
26,coach,np0,17
26,clown,np0,15
26,close,nn1,25
26,clamp,vvb,23
26,cheap,av0,26
26,caged,vvn,22
26,brigg,np0,15
26,bradl,nn1-np0,1
26,bondi,np0,15
26,blush,nn1-vvb,25
26,bloch,np0,16
26,belie,vvb,25
26,beach,vvi,15
26,barks,nn2,24
26,ayers,np0,17
26,axing,vvg,20
26,atone,vvi,24
26,asian,np0,24
26,arber,nn1-np0,8
26,apgpr,nn1-np0,1
26,amery,nn1-np0,12
26,afore,cjs-prp,12
26,adams,nn2,20
26,abort,vvb,6
26,abhor,vvb,25
25,zeiss,nn1-np0,12
25,yalta,np0,16
25,wytch,np0,6
25,wrens,nn2,16
25,whirl,vvi,21
25,wells,vvz,25
25,weals,nn2,22
25,video,nn0,19
25,venal,aj0,22
25,types,nn2-vvz,23
25,tweak,nn1,25
25,triad,nn1-np0,11
25,track,vvb,25
25,tobie,nn1-np0,1
25,tipss,nn1-np0,1
25,throb,vvi,23
25,thera,np0,6
25,tandy,nn1-np0,19
25,swoon,nn1,21
25,swarf,nn1-np0,1
25,storr,nn1-np0,13
25,stoke,vvi,23
25,stoic,aj0,23
25,still,nn1,24
25,sssis,nn1-np0,16
25,spike,nn1-vvb,24
25,spies,nn2-vvz,25
25,snail,nn1-vvb,16
25,smogs,nn2,12
25,sligo,np0,8
25,skoda,nn1-np0,16
25,skips,nn2-vvz,21
25,skimp,vvi,22
25,skiff,nn1,16
25,siban,np0,2
25,sheik,nn1,14
25,shave,vvb,24
25,selim,np0,9
25,seius,np0,1
25,sauna,nn1-np0,11
25,saner,ajc,20
25,sally,nn1,23
25,sainz,np0,10
25,ruben,np0,19
25,rough,vvb,24
25,rough,aj0-nn1,16
25,rocha,np0,19
25,rizzo,np0,8
25,rioja,np0,14
25,ringo,nn1-np0,16
25,rilla,nn1-np0,1
25,regis,nn1-np0,17
25,reale,np0,6
25,quiet,vvi,24
25,pulse,vvi,21
25,prick,nn1-vvb,23
25,plebs,nn2,17
25,photo,np0,17
25,peyer,np0,3
25,peony,nn1-np0,5
25,peden,np0,4
25,party,np0,21
25,panam,np0,3
25,pacts,nn2-vvz,20
25,ovver,nn1,1
25,ovens,np0,1
25,onset,nn1-vvb,16
25,oisin,nn1-np0,2
25,oiled,vvd,23
25,oiled,aj0-vvd,23
25,nottm,np0,11
25,noble,nn1,20
25,ninja,np0,13
25,nigra,nn1,13
25,niels,np0,20
25,newts,nn2,19
25,natty,aj0,21
25,naevi,nn1,2
25,nacro,nn1-np0,9
25,munch,nn1-np0,15
25,munby,np0,9
25,motes,nn2,23
25,morel,np0,6
25,moral,np0,14
25,moose,nn1,19
25,monie,nn1-np0,8
25,melia,np0,13
25,maris,np0,12
25,marin,np0,20
25,mammy,np0,9
25,malan,nn1-np0,12
25,maker,np0,12
25,lytic,aj0,4
25,lusts,nn2,22
25,luker,np0,3
25,lobos,np0,4
25,llama,nn1,17
25,liddy,np0,4
25,legco,np0,12
25,lawes,np0,9
25,laney,np0,6
25,kunst,nn1-np0,11
25,kufra,nn1-np0,4
25,knuth,nn1-np0,6
25,kneel,nn1-vvb,19
25,kadis,nn2,1
25,juron,np0,1
25,jonna,np0,1
25,janos,np0,21
25,jaffa,nn1-np0,12
25,irons,nn2-vvz,24
25,irian,np0,13
25,inigo,np0,19
25,humic,aj0,8
25,hocks,nn2,15
25,heave,vvb,21
25,harms,nn2,15
25,hands,vvz,21
25,guano,nn1,20
25,glurs,nn2,1
25,glaxo,np0,12
25,ghyll,np0,14
25,germs,nn2-vvz,17
25,fries,np0,7
25,forte,np0,8
25,fonda,nn1-np0,9
25,faked,vvn,20
25,faked,vvd,23
25,eyles,np0,12
25,euric,np0,1
25,eretz,np0,5
25,ennis,nn1-np0,13
25,emode,nn1-np0,1
25,ebury,np0,18
25,ebbed,vvd-vvn,25
25,dowie,nn1-np0,13
25,doody,np0,7
25,defer,vvb,22
25,death,nn0,20
25,dbase,nn1-vvb,12
25,daryl,np0,23
25,dakin,np0,5
25,cress,nn1,21
25,cream,nn1-np0,17
25,creak,vvi,25
25,cramb,np0,8
25,crabb,nn1-np0,2
25,cower,vvi,24
25,coded,aj0-vvn,23
25,cngsb,np0,10
25,clerk,vvb,22
25,clank,nn1,22
25,chili,nn1,21
25,cella,nn1,6
25,cathy,nn1-np0,9
25,canis,nn1,8
25,cacti,nn2,16
25,butch,nn1,21
25,brawn,nn1,25
25,brant,np0,10
25,bores,vvz,25
25,blunt,vvi,25
25,blend,nn1-np0,17
25,beida,nn1-np0,1
25,bards,nn2,15
25,barce,np0,2
25,bafta,nn1-np0,11
25,aztec,aj0-nn1,20
25,avian,aj0-nn1,17
25,aunty,nn1,17
25,alesi,np0,11
25,aisha,np0,2
25,adkin,nn1-np0,3
24,zeros,crd,12
24,yukio,np0,7
24,wrath,nn1-np0,8
24,works,nn2,20
24,wooed,vvd,24
24,whizz,nn1,22
24,while,nn1-vvb,23
24,waxed,aj0-vvd,21
24,wanda,nn1-np0,15
24,wally,nn1,16
24,wafer,nn1-vvb,21
24,vibes,np0,8
24,vezir,np0,1
24,verso,nn1,14
24,upton,nn1-np0,14
24,upped,vvd,23
24,ultra,nn1,13
24,tywyn,np0,16
24,tupac,np0,16
24,touts,nn2,18
24,tongs,nn2-vvz,23
24,thais,nn1-np0,14
24,tanks,vvz,21
24,tajik,nn1-np0,12
24,tabby,nn1,13
24,swept,aj0,15
24,swamp,nn1-vvb,23
24,stork,np0,10
24,stoic,aj0-nn1,22
24,stalk,nn1-vvb,22
24,stabs,nn2,22
24,sssis,nn1,9
24,spore,nn1,12
24,spins,nn2,15
24,soils,nn2-vvz,19
24,socks,vvz,21
24,slurs,nn2,17
24,skill,nn1-np0,19
24,sizwe,vvb,18
24,sinew,nn1-vvb,21
24,shits,nn2,22
24,shils,np0,6
24,sheen,np0,18
24,sgurr,np0,8
24,scrap,vvb,22
24,scorn,vvb,22
24,saved,aj0-vvn,24
24,sauce,vvb,13
24,sasha,np0,15
24,saint,nn1-np0,19
24,sadly,np0,24
24,ryans,np0,5
24,ruddy,av0,21
24,ruane,np0,6
24,rouge,np0,23
24,rosea,nn1,6
24,rorim,nn1-np0,1
24,rooke,np0,15
24,rhyme,vvi,20
24,rhone,nn1,11
24,reddy,np0,13
24,realm,nn1-np0,16
24,props,vvz,22
24,pride,vvi,22
24,pluck,nn1,21
24,plonk,nn1,22
24,piece,vvi,21
24,pavia,np0,12
24,paved,vvd-vvn,24
24,patsy,aj0,12
24,pasty,aj0-nn1,20
24,paper,nn1-vvb,23
24,oxfam,nn1-np0,20
24,oromo,nn1,13
24,optic,aj0-nn1,19
24,oozed,vvd-vvn,24
24,neath,nn1-np0,11
24,navvy,nn1,21
24,muted,vvd,23
24,muons,nn2,4
24,mimed,vvd,21
24,milks,nn2,13
24,merwe,np0,16
24,meiji,aj0,4
24,marne,np0,7
24,marek,nn1-np0,2
24,magda,nn1-np0,6
24,local,np0,16
24,largs,np0,12
24,lamps,vvz,23
24,kring,np0,1
24,khaki,aj0-nn1,22
24,kafka,nn1-np0,11
24,judas,nn2,10
24,jolla,np0,19
24,inuit,nn1,14
24,indus,nn1,13
24,ilona,np0,10
24,iliad,nn1-np0,17
24,ibsen,np0,18
24,hyena,nn1,20
24,hussa,np0,2
24,honor,nn1-vvb,7
24,hived,vvn,21
24,heals,vvz,22
24,hcfcs,np0,11
24,hanks,nn2,20
24,halon,nn1,13
24,gysin,nn1,6
24,guilt,nn1-np0,12
24,grill,vvi,24
24,glove,nn1-vvb,20
24,gloat,vvi,22
24,ghoul,nn1,18
24,fused,aj0,18
24,frodo,np0,2
24,fovea,nn1,3
24,forum,nn0,22
24,forme,nn1,15
24,flail,nn1,22
24,fitch,nn1-np0,15
24,feign,vvi,24
24,faxed,vvd,21
24,fades,nn2,17
24,evert,nn1-np0,17
24,enrol,vvb,21
24,empty,aj0-nn1,24
24,eases,nn2-vvz,24
24,dyers,nn2,20
24,duval,np0,12
24,duels,nn2,23
24,dozed,vvn,24
24,doric,np0,14
24,dodge,vvb,20
24,dista,np0,3
24,dildo,nn1,8
24,diggs,np0,4
24,demur,nn1,21
24,demes,nn2,2
24,dario,np0,17
24,dance,np0,11
24,dacre,nn1-np0,7
24,curly,np0,13
24,cured,aj0,16
24,cupid,aj0,23
24,couch,nn1-vvb,24
24,copes,nn2-vvz,21
24,comyn,np0,10
24,cloth,nn1-np0,18
24,clasp,vvb,17
24,brien,np0,12
24,braer,nn1-np0,11
24,bowel,nn1-np0,11
24,bovis,nn1-np0,10
24,bonny,aj0-nn1,21
24,boned,aj0,21
24,boden,nn1-np0,11
24,bleed,nn1-vvb,21
24,basel,nn1-np0,15
24,barge,vvi,20
24,bamhi,np0,4
24,assay,nn1-vvb,6
24,asmar,np0,2
24,artur,np0,19
24,arses,nn2,21
24,ampeg,nn1-np0,6
24,aldus,np0,7
23,zviad,np0,22
23,ziggy,np0,9
23,zener,nn1,3
23,zarei,np0,1
23,youse,pnp,8
23,yearn,vvi,23
23,wrung,vvd,22
23,wreck,nn1-vvb,20
23,wogan,nn1-np0,16
23,winch,nn1-np0,11
23,willy,nn1-np0,16
23,whigs,nn2-vvz,5
23,waxes,nn2,14
23,waded,vvd-vvn,23
23,viney,np0,6
23,vedic,aj0,8
23,untac,np0,17
23,turds,nn2,21
23,tulle,nn1,18
23,tucks,vvz,20
23,trade,np0,18
23,tolby,np0,1
23,tokes,np0,11
23,titan,aj0-nn1,13
23,timed,aj0-vvd,21
23,thump,nn1-vvb,20
23,thoth,nn1-np0,5
23,tatum,np0,10
23,tatum,nn1-np0,5
23,swoon,vvi,19
23,surly,aj0-av0,23
23,subba,np0,6
23,stiff,av0,23
23,steps,vvz,20
23,stats,nn2,13
23,spray,nn1-np0,12
23,spice,nn1-np0,17
23,spars,nn2-vvz,6
23,solon,nn1-np0,12
23,snuff,vvi,20
23,slake,vvi,21
23,slain,aj0,20
23,silty,aj0-nn1,12
23,sieve,nn1-vvb,16
23,sided,vvd-vvn,22
23,shave,nn1-vvb,18
23,seeps,nn2-vvz,18
23,scaly,aj0,19
23,sarum,nn1,19
23,sadiq,np0,13
23,rydal,np0,11
23,runny,aj0-nn1,14
23,ruddy,aj0-av0,20
23,rowan,nn1-np0,18
23,rowan,aj0,16
23,roast,vvb,20
23,roast,nn1-vvb,17
23,reset,vvd-vvn,14
23,reset,vvd,19
23,renew,nn1-vvb,18
23,ratty,aj0,19
23,rapes,nn2-vvz,17
23,raper,nn1-np0,7
23,ramon,nn1-np0,14
23,rajab,np0,3
23,quins,np0,15
23,quads,nn2,9
23,prune,nn1,21
23,prime,nn1,22
23,priam,np0,12
23,prahu,nn1,1
23,powis,np0,11
23,poppa,np0,4
23,poked,vvn,22
23,pleat,nn1-vvb,3
23,pepin,nn1-np0,5
23,pears,nn2-vvz,12
23,paves,vvz,22
23,patsy,aj0-nn1,10
23,parys,np0,10
23,paces,vvz,21
23,owsla,nn1-np0,1
23,orrin,np0,4
23,orrie,np0,1
23,oriel,nn1,16
23,orbit,vvb,14
23,ogden,np0,20
23,odilo,np0,1
23,muzzy,aj0,20
23,multi,nn1,19
23,mlitt,np0,4
23,mitzi,np0,3
23,missa,np0,9
23,megaw,np0,9
23,medes,nn2,10
23,meath,np0,14
23,meath,nn1-np0,15
23,mayan,aj0,17
23,manet,np0,15
23,malts,nn2,14
23,mages,nn2,2
23,lycra,nn1-np0,18
23,lures,nn2,17
23,luney,np0,1
23,lotto,nn1-np0,13
23,logan,nn1-np0,11
23,lofty,np0,6
23,litem,unc,2
23,liese,np0,2
23,liddy,nn1-np0,3
23,licks,nn2-vvz,12
23,levin,nn1-np0,9
23,lazlo,np0,9
23,kwame,np0,15
23,krays,nn2,7
23,korda,nn1-np0,7
23,kopek,np0,1
23,kogan,np0,17
23,karel,nn1-np0,6
23,kandy,nn1-np0,9
23,kamal,np0,17
23,jonna,nn1-np0,1
23,jekub,nn1-np0,1
23,janis,np0,21
23,idiot,vvb,22
23,icing,vvg,19
23,hyped,vvn,23
23,hymes,np0,7
23,hydro,np0,16
23,howls,nn2-vvz,18
23,homed,vvd,23
23,herds,nn2-vvz,13
23,haute,nn1,15
23,hatta,np0,3
23,hamid,np0,16
23,haiku,nn1,9
23,haigh,np0,14
23,hacks,nn2-vvz,21
23,graze,vvb,21
23,goers,nn2,20
23,godoy,np0,10
23,gerry,nn1,19
23,gauls,nn2,11
23,gasps,nn2-vvz,23
23,gaels,np0,14
23,fylde,nn1-np0,14
23,forgo,vvb,20
23,finer,np0,13
23,fight,nn1-np0,18
23,fetes,nn2,19
23,fence,nn1-vvb,23
23,faris,np0,18
23,evens,nn2,18
23,eased,aj0-vvd,18
23,ducky,aj0,11
23,drums,nn2-vvz,23
23,dosed,vvd,19
23,donor,nn1-np0,17
23,dirty,aj0-av0,23
23,cyrix,nn1-np0,9
23,cunts,nn2,14
23,crimp,np0,2
23,crash,np0,16
23,craft,vvi,22
23,cools,nn2-vvz,17
23,coire,np0,5
23,coire,nn1-np0,11
23,cocoa,np0,15
23,coade,np0,3
23,cloud,vvb,23
23,clary,nn1-np0,9
23,chips,np0,10
23,chard,nn1,11
23,canna,nn1,10
23,cabra,nn1-np0,11
23,cabal,nn1,17
23,byrds,np0,15
23,butts,nn2-vvz,21
23,brora,np0,4
23,bothy,aj0-nn1,14
23,booed,vvd,21
23,bodin,np0,17
23,bitch,nn1-vvb,20
23,bison,nn1,16
23,bikes,nn2-vvz,21
23,benns,np0,7
23,belts,vvz,19
23,bello,np0,13
23,belch,nn1,21
23,bated,aj0,22
23,barny,np0,2
23,bambi,nn1-np0,7
23,bahdu,nn1-np0,1
23,aspen,nn1-np0,15
23,argus,np0,8
23,apple,vvb,19
23,alien,nn1-np0,15
23,agape,nn1,19
23,adele,nn1-np0,10
23,abide,nn1-vvb,21
23,abdou,np0,12
22,zhang,np0,11
22,ysgol,np0,10
22,wragg,np0,15
22,works,np0,15
22,willy,nn1,21
22,whirr,nn1,18
22,wanes,nn2-vvz,20
22,walid,np0,16
22,vogel,nn1-np0,20
22,veils,nn2-vvz,16
22,vapid,aj0,22
22,ultra,nn1-np0,8
22,typed,aj0-vvn,18
22,tween,nn1-np0,8
22,tutte,nn1,9
22,tryst,nn1,19
22,trevi,np0,12
22,treks,nn2,17
22,tramp,vvi,22
22,toned,vvd,21
22,tiled,vvn,21
22,thuds,nn2,17
22,terre,nn1,14
22,telex,vvb,15
22,telex,nn1-np0,14
22,techs,nn2,5
22,tatra,np0,5
22,swill,nn1,19
22,stump,nn1-vvb,22
22,stasi,nn1-np0,11
22,stalk,vvb,22
22,spunk,nn1,16
22,spaak,nn1-np0,3
22,sorge,np0,2
22,sling,vvi,22
22,sited,aj0-vvd,20
22,siena,nn1-np0,9
22,seato,nn1-np0,3
22,sahib,np0,14
22,sable,aj0-nn1,14
22,rotha,np0,5
22,roars,nn2-vvz,19
22,ringo,np0,17
22,renee,np0,10
22,realm,nn1-vvb,16
22,raved,vvd,22
22,randi,np0,3
22,quits,aj0,21
22,quirk,nn1-np0,11
22,pusey,np0,11
22,punky,aj0,11
22,psion,nn1,10
22,prune,nn1-vvb,17
22,privy,nn1,19
22,press,np0,14
22,prams,nn2-vvz,21
22,praia,np0,8
22,pottz,np0,1
22,porte,nn1,12
22,ponte,nn1-np0,11
22,plumb,vvi,21
22,plied,vvn,21
22,platz,np0,15
22,pipit,nn1,9
22,pinto,nn1-np0,13
22,perch,vvb,20
22,parry,nn1,18
22,parcs,np0,7
22,nsaid,aj0,4
22,noyon,nn1-np0,5
22,novus,nn1,6
22,notch,vvi,21
22,norsk,nn1-np0,11
22,nizan,aj0,1
22,nirex,nn1-np0,14
22,nikon,nn1,13
22,nessy,np0,2
22,nasal,aj0-nn1,11
22,nalgo,nn1,14
22,naira,nn1,9
22,muggy,aj0,21
22,mtdna,nn1,3
22,morel,nn1-np0,7
22,mined,aj0,17
22,minch,nn1,6
22,melly,np0,16
22,mayle,np0,13
22,maree,np0,8
22,maire,np0,9
22,loren,np0,16
22,loony,aj0,19
22,logon,nn1,3
22,lofts,nn2,19
22,loess,nn1,6
22,levis,np0,13
22,leary,np0,12
22,leaks,vvz,21
22,lager,nn1-np0,13
22,lacks,nn2,21
22,kraft,np0,9
22,kraft,nn1-np0,13
22,kanza,np0,11
22,jolly,vvb,22
22,jerez,np0,12
22,jakki,np0,6
22,inuit,aj0,18
22,indie,nn1-np0,16
22,impey,np0,16
22,imbue,vvi,21
22,idols,nn2-vvz,20
22,hyper,nn1-np0,13
22,hurls,vvz,22
22,hunks,nn2,22
22,hullo,nn1,15
22,horta,np0,7
22,honed,vvd,20
22,hires,vvz,20
22,hinde,np0,9
22,hikes,nn2,17
22,halfa,np0,6
22,gyles,np0,15
22,grill,nn1-np0,15
22,grate,vvi,19
22,gongs,nn2,15
22,gdfcf,np0,2
22,gazes,nn2-vvz,17
22,fumes,vvz,20
22,fryer,np0,11
22,fosse,np0,8
22,fords,np0,20
22,flout,vvb,21
22,flaps,vvz,20
22,final,np0,17
22,filed,aj0-vvd,19
22,fayed,np0,8
22,falco,np0,10
22,faked,aj0,19
22,faint,nn1,20
22,exile,vvi,21
22,evian,aj0,16
22,eggar,nn1-np0,8
22,edfax,np0,1
22,easby,np0,8
22,dudes,nn2,17
22,drury,nn1-np0,18
22,drape,nn1,16
22,doune,np0,6
22,deeps,nn2,18
22,cusps,nn2,9
22,cushy,aj0,18
22,curls,vvz,20
22,crump,nn1-np0,6
22,croll,np0,11
22,coups,nn2-vvz,20
22,costa,nn1-np0,18
22,corns,nn2,17
22,chong,nn1-np0,9
22,choke,nn1-vvb,21
22,ceded,vvd-vvn,16
22,carve,nn1-vvb,14
22,calum,np0,14
22,cafod,np0,11
22,bulge,vvi,21
22,buick,nn1,18
22,bugis,nn1,2
22,brood,nn1-vvb,19
22,boxer,nn1-np0,16
22,boney,aj0,17
22,bolan,nn1-np0,12
22,blush,nn1-np0,9
22,bloke,nn1-vvb,18
22,bidet,nn1,14
22,bendy,aj0,21
22,beano,nn1-np0,14
22,barge,nn1-vvb,18
22,bantu,nn1-np0,16
22,bantu,nn1,9
22,award,vvb,19
22,argol,nn1-np0,1
22,apgpr,nn1,1
22,amory,np0,10
22,amess,np0,5
22,amato,np0,8
22,alvey,np0,8
22,altai,np0,8
22,allon,nn1-np0,7
22,aline,nn1-np0,2
22,alans,np0,4
22,aging,aj0,19
22,agape,aj0-nn1,16
22,admin,nn1-np0,17
21,zoned,aj0,8
21,yegor,nn1-np0,13
21,wrote,vvn,20
21,wipes,nn2-vvz,17
21,wiped,aj0-vvd,21
21,whore,nn1-vvb,19
21,whoop,nn1,20
21,whips,vvz,20
21,wheel,nn1-vvb,20
21,waxen,aj0,17
21,watch,np0,16
21,waltz,vvi,19
21,wails,nn2,19
21,waddy,nn1-np0,6
21,waafs,nn2,8
21,volta,np0,16
21,vista,np0,17
21,verba,np0,6
21,valor,nn1-np0,7
21,valle,np0,16
21,vagal,aj0,6
21,turpi,nn2,3
21,tuple,nn1,3
21,tumin,nn1-np0,5
21,tukey,np0,5
21,trims,nn2-vvz,18
21,torre,np0,8
21,titan,np0,8
21,tilts,nn2-vvz,19
21,tilth,nn1,5
21,tigre,nn1-np0,7
21,throb,nn1-vvb,21
21,tansy,np0,1
21,tamas,np0,12
21,swire,nn1-np0,4
21,suger,nn1-np0,5
21,stych,nn1-np0,2
21,stags,nn2-vvz,14
21,spout,vvi,19
21,snead,np0,12
21,snaps,nn2,20
21,smear,vvb,18
21,slump,vvb,20
21,slops,nn2,20
21,slash,vvb,16
21,slaps,nn2,21
21,skips,vvz,20
21,skate,nn1-vvb,14
21,sitar,nn1,16
21,sinew,nn1,19
21,sidhu,nn1-np0,7
21,shirt,vvb,20
21,shang,nn1,6
21,seven,np0,16
21,semer,np0,2
21,sella,np0,15
21,salvo,nn1-np0,3
21,salve,vvi,21
21,sacco,nn1-np0,2
21,ryman,nn1-np0,16
21,rumen,nn1,14
21,rudge,np0,13
21,rudge,nn1-np0,15
21,roxie,nn1-np0,1
21,rolex,nn1,12
21,robey,np0,15
21,resit,nn1,7
21,prime,np0,12
21,pooch,nn1,15
21,pokes,vvz,19
21,pipit,nn1-np0,3
21,pious,np0,7
21,pinus,nn1-np0,12
21,piece,nn1-vvb,19
21,philo,np0,12
21,phena,nn1-np0,1
21,petri,np0,13
21,petit,nn1-np0,15
21,pelee,np0,1
21,pawns,nn2-vvz,15
21,pates,nn2,14
21,patel,nn1-np0,11
21,pandy,nn1-np0,8
21,palms,vvz,21
21,owing,nn1-vvg,17
21,opals,nn2,12
21,oozes,vvz,18
21,odeon,nn1,18
21,nunes,np0,3
21,noddy,np0,8
21,nisse,nn0,7
21,nguza,np0,11
21,nesta,np0,5
21,namas,np0,8
21,mphil,nn1-np0,7
21,motta,np0,8
21,mossy,aj0-nn1,18
21,moran,nn1,5
21,moose,np0,4
21,mooch,nn1,21
21,model,aj0,20
21,minos,np0,13
21,miert,np0,13
21,middx,np0,20
21,mercy,np0,13
21,melin,np0,4
21,melin,nn1,1
21,mcofs,np0,6
21,maori,nn1-np0,10
21,mains,nn2,3
21,lyell,nn1-np0,11
21,lodge,vvb,17
21,liven,vvn,21
21,liken,vvi,18
21,leica,nn1-np0,7
21,legis,np0,2
21,leger,nn1,10
21,leach,vvi,17
21,largo,nn1-np0,10
21,lajos,np0,15
21,lairg,np0,9
21,laban,nn1-np0,8
21,knell,nn1,21
21,knead,vvb,10
21,khans,np0,4
21,kenny,aj0,17
21,kemal,np0,16
21,kamil,np0,14
21,jovic,nn1,10
21,jihad,nn1,17
21,jelka,nn1-np0,2
21,javer,nn1-np0,11
21,idled,vvd,20
21,hyman,np0,17
21,hinge,nn1-vvb,21
21,hilly,np0,3
21,heine,np0,13
21,heals,nn2-vvz,20
21,haute,np0,8
21,hakim,np0,9
21,gusev,np0,3
21,grunt,vvi,18
21,griff,np0,14
21,grebe,nn1,8
21,gosse,np0,11
21,glebe,np0,15
21,gleam,nn1-vvb,21
21,genet,np0,7
21,gauss,nn1-np0,6
21,fudge,vvi,20
21,front,np0,16
21,frond,nn1,12
21,freda,nn1-np0,13
21,forge,nn1-vvb,17
21,fokin,nn1-np0,10
21,foist,nn1,21
21,flake,vvi,19
21,fings,nn2,8
21,fenny,np0,13
21,feast,np0,9
21,fatty,np0,10
21,farts,nn2,15
21,fahey,np0,12
21,exley,np0,5
21,evade,vvb,20
21,equal,vvb,17
21,eider,ajc,9
21,edits,vvz,20
21,durex,np0,14
21,druce,np0,11
21,drags,nn2-vvz,20
21,dower,np0,14
21,doted,vvd,19
21,dixit,nn1-np0,10
21,ditto,nn1-np0,18
21,dined,vvd-vvn,18
21,dicey,nn1,19
21,desai,np0,9
21,denim,nn1-vvb,17
21,delon,np0,1
21,dandy,nn1,20
21,dadda,nn1-np0,2
21,cynon,np0,13
21,cygni,nn1-np0,1
21,curie,np0,16
21,cured,aj0-vvd,19
21,crude,nn1,15
21,croup,nn1,10
21,crony,nn1,20
21,creme,aj0,12
21,coypu,nn1,2
21,cowal,nn1-np0,9
21,corry,np0,8
21,conte,np0,15
21,conch,nn1,13
21,cohse,np0,8
21,coeur,np0,17
21,cmhts,np0,1
21,clots,nn2-vvz,18
21,claud,np0,14
21,clash,nn1-np0,10
21,chubb,nn1-np0,16
21,cheam,np0,18
21,charm,vvb,21
21,ceded,vvd,20
21,cease,nn1,20
21,caved,vvn,21
21,cased,vvd,13
21,carte,nn1-np0,15
21,cards,nn2-vvz,17
21,cafod,nn1-np0,9
21,bryce,nn1-np0,7
21,brind,nn1-np0,11
21,brill,np0,5
21,briar,np0,10
21,bream,nn1-np0,9
21,brass,np0,13
21,bouzy,np0,1
21,bosch,nn1,14
21,boded,vvd,20
21,blunt,vvb,19
21,bliss,nn1-vvb,20
21,blaby,nn1-np0,8
21,bijou,nn1,20
21,berge,np0,3
21,beaux,nn2,15
21,bared,aj0,18
21,banns,nn2,15
21,azeri,np0,14
21,aymer,np0,8
21,aunty,np0,16
21,aswan,np0,11
21,ascot,nn1,14
21,aruba,np0,8
21,arian,aj0,5
21,ardis,np0,3
21,amber,np0,9
21,amaze,vvb,18
21,alien,np0,10
21,alick,np0,11
21,alder,ajc,18
21,aladi,np0,4
21,adieu,itj,17
20,zelda,np0,12
20,ypres,nn2,11
20,wyeth,np0,17
20,wipes,nn2,13
20,winks,nn2,19
20,wilko,nn1,8
20,wider,av0,19
20,whelk,nn1,13
20,wedge,vvi,18
20,wakil,np0,10
20,waifs,nn2,18
20,visby,np0,3
20,villi,nn1,7
20,vichy,np0,12
20,untac,nn1-np0,10
20,tying,aj0-vvg,20
20,tuzla,np0,7
20,tucks,nn2,11
